ceo,SUGGESTION,9.996027099259944,1.5953721688548905E8
ceo,COMPLAINT,7.718759814250189,4.3211416481892325E7
shukla,COMPLAINT,8.411906994810135,2.155006865345993E7
example,COMPLAINT,8.411906994810135,2.155006865345993E7
result,COMPLAINT,8.411906994810135,6.47060110583171E7
gold,REQUEST,9.146015533001146,8.681332274446617E7
rejects,COMPLAINT,8.411906994810135,2.155006865345993E7
characters,COMPLAINT,8.411906994810135,2.155006865345993E7
same,REQUEST,7.123732405161258,3.541533561526795E7
same,MISCELLANEOUS,7.059629518968498,1.258453664143599E7
same,COMPLIMENT,6.053390550431403,1100555.0820061
same,SUGGESTION,8.366786559529665,5.350540842861204E7
same,COMPLAINT,8.084219587744654,7.834105380611751E8
kvb,COMPLAINT,8.411906994810135,2.155006865345993E7
procedures,REQUEST,8.858333460549364,6.513347371604781E7
procedures,COMPLAINT,7.025612633690244,5387304.485765115
levying,COMPLAINT,8.411906994810135,2.155006865345993E7
after,MISCELLANEOUS,8.97292236309998,1.2117763519550118E9
after,REQUEST,5.82819976027804,5535152.864042067
after,COMPLIMENT,6.038791751010251,2238644.611090889
after,COMPLAINT,7.815386649939261,9.582641867344952E8
[,COMPLAINT,8.411906994810135,2.155006865345993E7
mnnexz,COMPLIMENT,9.579751075047565,3.651986000083245E7
mnnexz,COMPLAINT,7.718759814250189,1.0774891599022333E7
\,SUGGESTION,10.976856352271671,1.4139085323415703E8
flip,SUGGESTION,10.976856352271671,1.4139085323415703E8
],MISCELLANEOUS,9.19969568246477,2.6020153123287063E7
],COMPLAINT,7.718759814250189,1.0774891599022333E7
connect,REQUEST,7.893252564505777,1.655563514418001E7
connect,COMPLAINT,8.075434758188921,7.71504599981228E7
policy,REQUEST,7.005949369504874,6839324.58430041
policy,COMPLAINT,8.286743851856128,2.871860400716702E8
hand,COMPLAINT,8.411906994810135,6.47060110583171E7
_,COMPLAINT,8.411906994810135,4.311873098134044E7
lathargic,COMPLAINT,8.411906994810135,2.155006865345993E7
bluedart,COMPLAINT,8.411906994810135,2.155006865345993E7
a,REQUEST,7.560305181727999,1.2341532629152641E9
a,MISCELLANEOUS,7.6344638625351635,5.783438876884385E8
a,COMPLIMENT,7.176190064713517,1.5169451262616956E8
a,SUGGESTION,7.746616768753155,2.250500899343717E8
a,COMPLAINT,7.910919820044431,8.056383622424137E9
contractual,REQUEST,7.536577620567044,5787613.500147014
contractual,COMPLAINT,8.188763443495924,6.907169701035997E7
b,REQUEST,8.124364285469163,9.462126942797595E7
b,MISCELLANEOUS,6.673967038156513,2097588.6313757533
b,SUGGESTION,7.75798052740347,5710090.197132808
b,COMPLAINT,7.832088499557192,1.7065974227482158E8
address,MISCELLANEOUS,9.25911910293557,1.4979416535244932E9
address,REQUEST,6.958943327128943,3.7194043448442146E7
address,SUGGESTION,8.001326786035198,3.761973633861892E7
address,COMPLAINT,7.2281368978017175,2.0634031983846846E8
c,MISCELLANEOUS,8.506548501904824,3.919141396568203E7
c,SUGGESTION,8.491949702483671,1.1834275706680978E7
c,COMPLAINT,8.00644188670197,1.1545581216191226E8
salt,COMPLAINT,8.411906994810135,2.155006865345993E7
d,REQUEST,8.087408578946734,1.7406096569921133E8
d,MISCELLANEOUS,6.694169745474032,4326251.578432232
d,COMPLIMENT,6.381077957496884,1516517.148018043
d,COMPLAINT,7.887382526685982,3.775713574129304E8
thanx,REQUEST,8.047403244333035,9641810.034207394
thanx,COMPLIMENT,9.867433147499346,9.743169163653292E7
e,REQUEST,7.967360536659498,3.575293750986423E7
e,SUGGESTION,9.10505417537008,4.372294907314938E7
e,COMPLAINT,7.792867786403911,8.161858366405849E7
f,MISCELLANEOUS,8.640079894529347,2.9797082495606214E7
f,REQUEST,7.893252564505777,1.655563514418001E7
f,COMPLAINT,7.5646091344229305,2.7762642930587243E7
isigned,COMPLAINT,8.411906994810135,2.155006865345993E7
g,MISCELLANEOUS,9.817335310516569,2.518855107843293E9
g,COMPLAINT,5.790868170697554,6382247.374695933
oetbeha,MISCELLANEOUS,9.892842863024715,5.202312352530566E7
h,MISCELLANEOUS,9.19969568246477,7.819539534111421E7
h,REQUEST,7.35425606377309,4824065.896753437
h,COMPLAINT,7.313294706142025,1.4384958408523679E7
chandigarh,COMPLAINT,8.411906994810135,4.311873098134044E7
nunecessary,COMPLAINT,8.411906994810135,2.155006865345993E7
i,REQUEST,7.739599768681833,7.442331596549693E9
i,MISCELLANEOUS,7.160597933335447,9.437762477158895E8
i,COMPLIMENT,6.826886858155562,3.175582526331918E8
i,SUGGESTION,7.0936311483969785,2.5661932949067405E8
i,COMPLAINT,7.961627870912177,3.7560614849662346E10
j,MISCELLANEOUS,9.19969568246477,5.208524606198568E7
j,COMPLAINT,7.718759814250189,2.1568392682671644E7
k,MISCELLANEOUS,7.184792661922504,3484337.5119359028
k,REQUEST,7.131112512458881,7746162.341593255
k,COMPLIMENT,8.257995235065245,1.957966330401336E7
k,COMPLAINT,8.00644188670197,1.4450760003779477E8
l,REQUEST,7.536577620567044,5787613.500147014
l,MISCELLANEOUS,8.283404950590613,1.041838901513467E7
l,SUGGESTION,9.36741843983757,2.832315798887059E7
l,COMPLAINT,7.495616262935979,1.725833034207294E7
m,MISCELLANEOUS,7.845150019659458,5.511441071062218E7
m,REQUEST,7.852094492012269,1.3833373935918915E8
m,COMPLIMENT,7.244376159230528,1.0870234107746635E7
m,COMPLAINT,7.811133134381204,4.12508230512998E8
n,MISCELLANEOUS,7.764611157175446,3.1499907392752305E7
n,REQUEST,7.200105383945831,2.5196175999844864E7
n,COMPLIMENT,6.535228637324142,1764688.1594645232
n,SUGGESTION,8.337799022656412,3.082964564841747E7
n,COMPLAINT,7.970074242531095,3.806857927519044E8
o,REQUEST,7.35425606377309,4824065.896753437
o,MISCELLANEOUS,8.101083393796658,8684864.717628842
o,COMPLIMENT,8.481138786379455,1.2190958310534839E7
o,COMPLAINT,7.718759814250189,3.2380551503717072E7
the,REQUEST,7.404566073912291,2.285963614514472E9
the,MISCELLANEOUS,7.860591204147836,2.300025466983303E9
the,COMPLIMENT,7.292607166541897,4.8440795558222973E8
the,SUGGESTION,8.200164218447297,1.4106269739781227E9
the,COMPLAINT,7.868337047231557,1.8714968516140827E10
p,MISCELLANEOUS,9.19969568246477,1.3055133103848356E8
p,REQUEST,6.843430440007099,2896976.8289992744
p,COMPLAINT,7.495616262935979,3.459137207090811E7
straight,COMPLAINT,8.411906994810135,2.155006865345993E7
q,MISCELLANEOUS,8.101083393796658,8684864.717628842
q,COMPLAINT,8.22958543801618,8.997797187686263E7
entering,COMPLAINT,8.411906994810135,2.155006865345993E7
r,REQUEST,6.054973079642829,2666113.3051204924
r,SUGGESTION,8.291279007021519,2.945348635658046E7
r,COMPLAINT,8.291279007021519,7.589775612384313E8
sale,REQUEST,8.4528683524412,1.445956028422616E7
sale,COMPLAINT,7.718759814250189,1.0774891599022333E7
s,REQUEST,7.546627956420546,2.5511416168062323E8
s,MISCELLANEOUS,8.747710558721712,1.1393932256778646E9
s,COMPLIMENT,6.930541373968288,1.9709183779905837E7
s,SUGGESTION,6.38173650213708,3111109.3536046385
s,COMPLAINT,7.577987260369107,8.791931408068848E8
thana,MISCELLANEOUS,9.892842863024715,5.202312352530566E7
police,COMPLAINT,8.411906994810135,2.155006865345993E7
t,REQUEST,7.36864480122519,1.8758669315168658E8
t,MISCELLANEOUS,7.504563048925785,9.94718236199107E7
t,COMPLIMENT,6.886089611397455,1.893087709700522E7
t,SUGGESTION,7.435897028234357,2.6956109450344164E7
t,COMPLAINT,8.020830624154069,2.2389440618008823E9
u,REQUEST,7.336398446373083,1.9374751804406923E8
u,MISCELLANEOUS,5.858602224872318,4055947.8665243317
u,COMPLIMENT,6.461801168769324,8917224.041359935
u,SUGGESTION,8.121270710460921,1.1702546041280922E8
u,COMPLAINT,8.109365807954603,2.9446184379289923E9
throw,REQUEST,8.4528683524412,1.445956028422616E7
throw,COMPLAINT,7.718759814250189,1.0774891599022333E7
v,MISCELLANEOUS,8.794230574356604,1.735250135522714E7
v,COMPLAINT,8.00644188670197,2.875183582970366E7
w,REQUEST,7.35425606377309,9673213.591930203
w,MISCELLANEOUS,8.506548501904824,3.919141396568203E7
w,SUGGESTION,8.491949702483671,1.1834275706680978E7
w,COMPLAINT,7.718759814250189,6.492945942773076E7
thane,COMPLAINT,8.411906994810135,2.155006865345993E7
exciting,SUGGESTION,10.976856352271671,1.4139085323415703E8
x,REQUEST,7.536577620567044,5787613.500147014
x,MISCELLANEOUS,8.283404950590613,1.041838901513467E7
x,COMPLAINT,7.901081371044143,3.884563346896774E7
thm,COMPLAINT,8.411906994810135,4.311873098134044E7
thank,REQUEST,7.263284285567363,3.1370587915105555E7
thank,COMPLIMENT,9.878244063603562,1.5554753027225728E9
thank,SUGGESTION,7.148214955782576,3129719.441413818
thank,COMPLAINT,6.529175747376352,2.33518328463888E7
y,REQUEST,6.437965331898935,1933441.5436220071
y,SUGGESTION,8.26880615116946,9478770.204221074
y,COMPLAINT,8.26880615116946,2.442554272198037E8
obvious,COMPLAINT,8.411906994810135,2.155006865345993E7
information,REQUEST,7.8022807863000505,4.566067308534186E7
information,COMPLIMENT,7.13740403967836,3200022.956340188
information,SUGGESTION,8.534509316902467,2.481631644300504E7
information,COMPLAINT,7.915470108496243,1.8534997657653868E8
z,MISCELLANEOUS,9.852837528411015,2.5031269101575484E9
z,COMPLAINT,5.173228542645754,1708685.4373194277
tho,COMPLIMENT,10.27289825560751,7.301327012506112E7
thn,COMPLAINT,8.411906994810135,2.155006865345993E7
|,MISCELLANEOUS,9.605160790572933,1.1719970096648635E8
|,REQUEST,7.759721171881254,7232936.4360195715
~,COMPLAINT,8.411906994810135,2.155006865345993E7
hdfcbank_cares,COMPLAINT,8.411906994810135,2.155006865345993E7
minda,REQUEST,9.146015533001146,2.8912817133667976E7
thr,REQUEST,8.4528683524412,1.445956028422616E7
thr,COMPLAINT,7.718759814250189,1.0774891599022333E7
exorbitant,COMPLAINT,8.411906994810135,2.155006865345993E7
blackmailing,COMPLAINT,8.411906994810135,4.311873098134044E7
tht,REQUEST,9.146015533001146,8.681332274446617E7
kwl,COMPLAINT,8.411906994810135,2.155006865345993E7
acknowledgement,SUGGESTION,10.283709171711726,7.072350725418575E7
acknowledgement,COMPLAINT,7.718759814250189,1.0774891599022333E7
resolve,REQUEST,7.791469870195835,6.0436216168030255E7
resolve,COMPLIMENT,7.937523339790474,2.1461366366651043E7
resolve,COMPLAINT,7.973652063878979,2.81640903234396E8
thy,COMPLAINT,8.411906994810135,6.47060110583171E7
thx,COMPLIMENT,10.27289825560751,7.301327012506112E7
converting,COMPLAINT,8.411906994810135,2.155006865345993E7
torturing,COMPLAINT,8.411906994810135,6.47060110583171E7
good,REQUEST,7.454339522330073,3.78510249015894E7
good,MISCELLANEOUS,6.255256703298328,1386028.7787669958
good,COMPLIMENT,9.120218745669124,2.811258392887862E8
good,SUGGESTION,7.3392701925452855,3776359.4092069427
good,COMPLAINT,7.607534179139964,1.6645985368337005E8
empty,MISCELLANEOUS,9.19969568246477,2.6020153123287063E7
empty,COMPLAINT,7.718759814250189,1.0774891599022333E7
beatific,COMPLAINT,8.411906994810135,2.155006865345993E7
deploy,COMPLAINT,8.411906994810135,2.155006865345993E7
til,COMPLAINT,8.411906994810135,2.155006865345993E7
serious,MISCELLANEOUS,7.184792661922504,3484337.5119359028
serious,REQUEST,6.437965331898935,1933441.5436220071
serious,SUGGESTION,8.26880615116946,9478770.204221074
serious,COMPLAINT,8.188763443495924,2.0811407190323213E8
anser,REQUEST,9.146015533001146,2.8912817133667976E7
tim,COMPLAINT,8.411906994810135,2.155006865345993E7
disperse,COMPLAINT,8.411906994810135,2.155006865345993E7
implement,REQUEST,8.4528683524412,1.445956028422616E7
implement,COMPLAINT,7.718759814250189,1.0774891599022333E7
hfnc)i,COMPLAINT,8.411906994810135,2.155006865345993E7
export,COMPLAINT,8.411906994810135,2.155006865345993E7
others,REQUEST,7.893252564505777,1.655563514418001E7
others,COMPLIMENT,8.326988106552196,1.0453187866680646E7
others,COMPLAINT,7.852291206874711,4.936861212157793E7
chd,COMPLAINT,8.411906994810135,2.155006865345993E7
uneducated,COMPLAINT,8.411906994810135,4.311873098134044E7
tis,MISCELLANEOUS,9.892842863024715,5.202312352530566E7
delivering,COMPLAINT,8.411906994810135,2.155006865345993E7
making,REQUEST,7.35425606377309,1.454763920732509E7
making,MISCELLANEOUS,7.002471105128549,2906516.470691158
making,SUGGESTION,8.086484594375506,7908457.895888397
making,COMPLAINT,8.086484594375506,2.0379054670508152E8
ksir,COMPLAINT,8.411906994810135,2.155006865345993E7
check,REQUEST,8.404078188271768,4.242869258563168E8
check,MISCELLANEOUS,7.541467605861237,3.0514794447203014E7
check,SUGGESTION,7.526868806440084,9214186.544778155
check,COMPLAINT,7.487648093286802,2.1951481322666076E8
relatives,REQUEST,8.858333460549364,6.513347371604781E7
relatives,COMPLAINT,7.025612633690244,5387304.485765115
deducted,MISCELLANEOUS,6.948403883858274,2754459.9231497482
deducted,REQUEST,6.2015765538347045,1527748.3502534053
deducted,COMPLIMENT,7.32845927644107,3868048.0131292148
deducted,COMPLAINT,8.240056737883474,2.926058166153177E8
chq,REQUEST,9.146015533001146,2.8912817133667976E7
gone,MISCELLANEOUS,7.813401321344878,6517965.0393089745
gone,COMPLAINT,8.278375602185612,1.3238539976586775E8
ncah,REQUEST,9.146015533001146,2.8912817133667976E7
prvilige,COMPLAINT,8.411906994810135,2.155006865345993E7
sane,COMPLAINT,8.411906994810135,2.155006865345993E7
ghatlodiya,COMPLAINT,8.411906994810135,2.155006865345993E7
loginn,COMPLAINT,8.411906994810135,2.155006865345993E7
walked,COMPLAINT,8.411906994810135,4.311873098134044E7
unbilled,COMPLAINT,8.411906994810135,2.155006865345993E7
kyc,REQUEST,8.4528683524412,1.445956028422616E7
kyc,COMPLAINT,7.718759814250189,1.0774891599022333E7
supposed,COMPLAINT,8.411906994810135,8.631193300064519E7
securty,COMPLAINT,8.411906994810135,2.155006865345993E7
applied,REQUEST,6.748120260202774,5293605.271242939
applied,MISCELLANEOUS,6.801800409666398,2381234.428743548
applied,COMPLIMENT,7.181855802249194,3344254.0305734235
applied,COMPLAINT,8.211236299347982,3.2024238465536684E8
disturbed,COMPLIMENT,10.27289825560751,7.301327012506112E7
kyu,COMPLAINT,8.411906994810135,2.155006865345993E7
downwards,COMPLAINT,8.411906994810135,2.155006865345993E7
provided,REQUEST,7.066573991321309,3619633.6926573683
provided,SUGGESTION,8.897414810591835,1.7723125515588757E7
provided,COMPLAINT,8.124224922358353,9.725450749701986E7
cil,MISCELLANEOUS,9.892842863024715,5.202312352530566E7
sirmam,COMPLAINT,8.411906994810135,2.155006865345993E7
proactive,COMPLIMENT,10.27289825560751,7.301327012506112E7
acceptng,COMPLAINT,8.411906994810135,2.155006865345993E7
tke,COMPLAINT,8.411906994810135,2.155006865345993E7
withdrawls,COMPLAINT,8.411906994810135,2.155006865345993E7
offs,COMPLAINT,8.411906994810135,2.155006865345993E7
society,COMPLAINT,8.411906994810135,2.155006865345993E7
arranged,REQUEST,9.146015533001146,2.8912817133667976E7
nowhere,COMPLAINT,8.411906994810135,2.155006865345993E7
provider,REQUEST,8.047403244333035,9641810.034207394
provider,COMPLAINT,8.00644188670197,2.875183582970366E7
provides,REQUEST,8.047403244333035,9641810.034207394
provides,COMPLAINT,8.00644188670197,2.875183582970366E7
thieves,COMPLAINT,8.411906994810135,4.311873098134044E7
anticipation,COMPLIMENT,10.27289825560751,7.301327012506112E7
patiently,REQUEST,9.146015533001146,2.8912817133667976E7
hard,MISCELLANEOUS,7.813401321344878,6517965.0393089745
hard,REQUEST,7.066573991321309,3619633.6926573683
hard,SUGGESTION,8.897414810591835,1.7723125515588757E7
hard,COMPLAINT,7.941903365564399,6.752984640236138E7
spoil,REQUEST,9.146015533001146,2.8912817133667976E7
becasue,COMPLAINT,8.411906994810135,2.155006865345993E7
ticket,COMPLAINT,8.411906994810135,6.47060110583171E7
approval,COMPLAINT,8.411906994810135,2.155006865345993E7
multiple,REQUEST,8.298717672613941,3.725945228731735E7
multiple,SUGGESTION,9.030946203216358,2.0246935791881148E7
multiple,COMPLAINT,7.5646091344229305,2.7762642930587243E7
uselessness,COMPLAINT,8.411906994810135,2.155006865345993E7
realized,COMPLAINT,8.411906994810135,2.155006865345993E7
tweet,MISCELLANEOUS,8.506548501904824,3.919141396568203E7
tweet,COMPLIMENT,8.481138786379455,2.4445301153013527E7
tweet,SUGGESTION,8.491949702483671,1.1834275706680978E7
tweet,COMPLAINT,7.718759814250189,6.492945942773076E7
room,SUGGESTION,10.283709171711726,7.072350725418575E7
room,COMPLAINT,7.718759814250189,1.0774891599022333E7
agnst,COMPLAINT,8.411906994810135,4.311873098134044E7
shadruthiji,COMPLAINT,8.411906994810135,2.155006865345993E7
better,REQUEST,5.887918994979663,1118163.5063439806
better,COMPLIMENT,9.499708367374028,4.087551701010979E8
better,SUGGESTION,8.817372102918299,4.946340150836375E7
better,COMPLAINT,7.456395549782698,8.372857751048134E7
ranging,COMPLAINT,8.411906994810135,2.155006865345993E7
hoilding,COMPLAINT,8.411906994810135,2.155006865345993E7
banknow,COMPLAINT,8.411906994810135,2.155006865345993E7
automate,REQUEST,9.146015533001146,2.8912817133667976E7
priyanka,COMPLIMENT,10.27289825560751,1.460895370319385E8
well,REQUEST,7.382426940739786,3.0150292980149236E7
well,MISCELLANEOUS,6.3374948015353,1503312.1300429357
well,COMPLIMENT,7.816162482786206,1.9040158957694206E7
well,SUGGESTION,9.030946203216358,1.0247519143680762E8
well,COMPLAINT,7.852291206874711,2.4986783334181562E8
realizes,COMPLAINT,8.411906994810135,2.155006865345993E7
handling,COMPLAINT,8.411906994810135,4.311873098134044E7
taking,COMPLIMENT,7.32845927644107,3868048.0131292148
taking,SUGGESTION,8.03241737310523,7495223.029154144
taking,COMPLAINT,8.30068135969991,3.3033479236090016E8
hilarious,COMPLAINT,8.411906994810135,2.155006865345993E7
trnsction,REQUEST,9.146015533001146,2.8912817133667976E7
tmd,COMPLAINT,8.411906994810135,2.155006865345993E7
laxman,COMPLAINT,8.411906994810135,2.155006865345993E7
swiping,REQUEST,9.146015533001146,2.8912817133667976E7
dummy,COMPLAINT,8.411906994810135,2.155006865345993E7
investigators,COMPLAINT,8.411906994810135,2.155006865345993E7
airtel,COMPLAINT,8.411906994810135,6.47060110583171E7
infenia,COMPLAINT,8.411906994810135,4.311873098134044E7
wokeup,COMPLAINT,8.411906994810135,2.155006865345993E7
experiment,MISCELLANEOUS,9.892842863024715,5.202312352530566E7
himayat,COMPLAINT,8.411906994810135,2.155006865345993E7
tmm,MISCELLANEOUS,9.892842863024715,5.202312352530566E7
hate,SUGGESTION,9.030946203216358,2.0246935791881148E7
hate,COMPLAINT,8.257756314982876,1.1110818656022185E8
block,REQUEST,7.35425606377309,4824065.896753437
block,COMPLAINT,8.22958543801618,8.997797187686263E7
order,MISCELLANEOUS,7.9469327139694,7446635.244591675
order,REQUEST,8.298717672613941,3.725945228731735E7
order,COMPLAINT,7.5646091344229305,2.7762642930587243E7
cooperation,COMPLIMENT,10.27289825560751,7.301327012506112E7
protecting,COMPLAINT,8.411906994810135,2.155006865345993E7
went,REQUEST,7.274213356099554,8932037.451997425
went,COMPLAINT,8.244852910146967,2.016084495702861E8
hasn,COMPLAINT,8.411906994810135,8.631193300064519E7
kmmuz,REQUEST,9.146015533001146,2.8912817133667976E7
tnc,COMPLAINT,8.411906994810135,2.155006865345993E7
reachable,MISCELLANEOUS,9.19969568246477,2.6020153123287063E7
reachable,COMPLAINT,7.718759814250189,1.0774891599022333E7
whynu,REQUEST,9.146015533001146,2.8912817133667976E7
swindling,COMPLAINT,8.411906994810135,2.155006865345993E7
jalgaon,COMPLIMENT,10.27289825560751,7.301327012506112E7
transparency,COMPLAINT,8.411906994810135,4.311873098134044E7
crazy,REQUEST,8.047403244333035,9641810.034207394
crazy,COMPLAINT,8.00644188670197,2.875183582970366E7
numbersyou,COMPLAINT,8.411906994810135,2.155006865345993E7
managers,REQUEST,8.4528683524412,1.445956028422616E7
managers,COMPLAINT,7.718759814250189,1.0774891599022333E7
thats,REQUEST,7.536577620567044,5787613.500147014
thats,COMPLIMENT,8.66346034317341,1.4623841556970078E7
thats,COMPLAINT,7.901081371044143,3.884563346896774E7
tnx,COMPLAINT,8.411906994810135,2.155006865345993E7
women,COMPLAINT,8.411906994810135,2.155006865345993E7
woman,MISCELLANEOUS,9.892842863024715,1.0409113326590495E8
asapmy,COMPLAINT,8.411906994810135,2.155006865345993E7
fuck,COMPLAINT,8.411906994810135,4.311873098134044E7
save,SUGGESTION,9.878244063603562,9.445778473131607E7
save,COMPLAINT,8.00644188670197,5.757822265983006E7
pins,COMPLAINT,8.411906994810135,2.155006865345993E7
nigerian,REQUEST,9.146015533001146,2.8912817133667976E7
matter,REQUEST,7.35425606377309,1.454763920732509E7
matter,MISCELLANEOUS,7.002471105128549,2906516.470691158
matter,COMPLIMENT,7.382526497711345,4081448.1771153607
matter,SUGGESTION,8.086484594375506,7908457.895888397
matter,COMPLAINT,8.00644188670197,1.7363510934167692E8
mandatory,SUGGESTION,10.571391244163507,7.576655901011161E8
mandatory,COMPLAINT,7.313294706142025,2.8844708628530145E7
rgdg,COMPLAINT,8.411906994810135,2.155006865345993E7
shutting,COMPLAINT,8.411906994810135,2.155006865345993E7
ton,COMPLIMENT,10.27289825560751,1.460895370319385E8
goto,REQUEST,9.146015533001146,2.8912817133667976E7
top,MISCELLANEOUS,8.794230574356604,8.721419878538239E7
top,REQUEST,6.437965331898935,1933441.5436220071
top,COMPLIMENT,7.5648480545053,4892378.18760265
top,COMPLAINT,7.7832983353877605,9.246944652929822E7
too,REQUEST,7.388157615448772,2.5203641633388367E7
too,MISCELLANEOUS,7.2186942135981855,7253394.071574833
too,COMPLIMENT,8.004214714289146,2.2922489654006403E7
too,SUGGESTION,8.302707702845142,1.9731427809052546E7
too,COMPLAINT,7.877824508879876,2.173140883357035E8
honesty,REQUEST,9.146015533001146,2.8912817133667976E7
surname,REQUEST,9.146015533001146,2.8912817133667976E7
